label,url,filepath,width,height
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2KWSxD7SdOmxUX_6mtLu27ge6byG5cOW-tw&s,image_dataset\Shirt\Shirt_6.jpg,225,225
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQueLReK5RIfb6hbdxHFGza8ZtcmgSa40oGvQ&s,image_dataset\Shirt\Shirt_7.jpg,318,159
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTx4es-fTc6sguuz7LR6vTRHl456Sbc0zzYXg&s,image_dataset\Shirt\Shirt_8.jpg,201,251
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUmUPB7b8dmrYHOigiz7n9F52HoZlIdRhfyA&s,image_dataset\Shirt\Shirt_9.jpg,183,275
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjnLNMD17KNTcmLoPF-5KIsZhJQaNyg6Ws_g&s,image_dataset\Shirt\Shirt_10.jpg,183,275
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ0FOwGaZxl5foEn70LZgD2zUQ8cg8iBtlt0A&s,image_dataset\Shirt\Shirt_11.jpg,190,266
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkGUbi2F4gwm0ekRg5J2U0jMjGv6MZEfIvqg&s,image_dataset\Shirt\Shirt_12.jpg,194,259
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSslIC7Az4L5-AGpFMh_lwWe1-5iUWpdpg5sQ&s,image_dataset\Shirt\Shirt_13.jpg,194,259
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwJFFVG7C4cVip-bGmpISGmM0AJyII2U4ibA&s,image_dataset\Shirt\Shirt_14.jpg,201,251
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJuv3WYphZUkKADqn7W7NUa_ytU0Qp95N8ew&s,image_dataset\Shirt\Shirt_15.jpg,190,265
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5tQkpXthL7KOI5O4FN9Lt5ZWwOL5atf2DBg&s,image_dataset\Shirt\Shirt_16.jpg,225,225
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpgeDbQg79aTuRWaQ-TBIjVrLNlLVxNk7aUQ&s,image_dataset\Shirt\Shirt_17.jpg,194,259
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxoCGG1y-ckeDKZ40mccR8ojqeW_y0G9HVo8eCpv7Y&s=0,image_dataset\Shirt\Shirt_18.jpg,50,50
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRiY1ggIIMU0MB_t9I6p9LpimiK0TfrVdf65QM5_tW3&s=0,image_dataset\Shirt\Shirt_19.jpg,50,50
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDMjHbgCrTJzzS7Z8cpYxoW16hxdc7WbtV-77VYJqjVApmi8w8AhkD&s=0,image_dataset\Shirt\Shirt_20.jpg,50,50
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSo5yqy1LfXqpSiJ7JUSHDuXz4lQDuBimckaA&s,image_dataset\Shirt\Shirt_21.jpg,183,275
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9dzdtlifaMYryGMAMaYzkhSVv0KBnY6ea_g&s,image_dataset\Shirt\Shirt_22.jpg,225,225
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRY1yjPXjgJn5DgA3oL_uokcN-shtv4LvC2dg&s,image_dataset\Shirt\Shirt_23.jpg,194,259
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbrp_8Kl13cQEm0_Pgi02HQcw3HG57wMYEkg&s,image_dataset\Shirt\Shirt_24.jpg,300,168
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRH-DxAXL1sH7xNOkbA58hJaLl0MqwSRwW23Q&s,image_dataset\Shirt\Shirt_25.jpg,183,275
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQx92qatKkOXnGK_kc46wL4Tc3kxTH9aYYQ6w&s,image_dataset\Shirt\Shirt_26.jpg,194,259
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcemSWBx4XJDNxHP3DbpAG5tCv7vatWhMSuQ&s,image_dataset\Shirt\Shirt_27.jpg,183,275
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrVXxB4rdx998gu8hz2VXKtfj91uJKpaW6Iw&s,image_dataset\Shirt\Shirt_28.jpg,194,259
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVB9PeibBha-2Taxvss1EUnxmr2Lzu-DkQCg&s,image_dataset\Shirt\Shirt_29.jpg,201,251
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQYr8HXPJWIx8WHU4TJSK2mC6kN7FZbG1WWyQ&s,image_dataset\Shirt\Shirt_30.jpg,183,275
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS25By780W0qP9pFNqnksNYdOMx-G3ADGiWqA&s,image_dataset\Shirt\Shirt_31.jpg,190,266
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmmUrV_t5MvQuOqUHR06plTb9ZiEja3PyvTA&s,image_dataset\Shirt\Shirt_32.jpg,183,275
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpkB_ia70BWjHLoJUuId9viZWH_DbHR1LAKw&s,image_dataset\Shirt\Shirt_33.jpg,251,201
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3Kkq8PnPLeKZpmW3y8XxCrNVZdfavwd-4Sg&s,image_dataset\Shirt\Shirt_34.jpg,194,259
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTZi6piFLCGhetcLXChnHpEiKcbs-S38w-Xhw&s,image_dataset\Shirt\Shirt_35.jpg,183,275
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWFFhJSKZp9HnTcyHmKf5jSK-UOIa2gpGToA&s,image_dataset\Shirt\Shirt_36.jpg,194,259
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSi0tOBhGJo9Q-sZCom2Zt5gH-aZyj5Jo4aZQ&s,image_dataset\Shirt\Shirt_37.jpg,194,260
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTF6dLpcvDS3r-OYkp97MfLozAtFMr3yowkOg&s,image_dataset\Shirt\Shirt_38.jpg,183,275
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSuBwcQt34TURwaQZpKhCCIifgOQbRvRp7HuQ&s,image_dataset\Shirt\Shirt_39.jpg,300,168
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTwXgL0L_v3ZMTjrYk27XE57EhrhuKvntZNAw&s,image_dataset\Shirt\Shirt_40.jpg,201,251
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBwTteMx01e07f723ehAm6tTKDAds2VGK8Gg&s,image_dataset\Shirt\Shirt_41.jpg,200,251
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9jrS1wN9peo-SEAcI_8g4GnVexoQ9yiGDXA&s,image_dataset\Shirt\Shirt_42.jpg,197,256
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-QP8CeCao9k7g-7RcZ_cge5LkIYMkwe3epA&s,image_dataset\Shirt\Shirt_43.jpg,201,251
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIZkdpPetM9yasZj2qarxRPx1DjP5WagofYg&s,image_dataset\Shirt\Shirt_44.jpg,194,259
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyC6qPz2ge4HubwE0dS0Yzvkcv_7YIqO4AfNrcwr-T&s=0,image_dataset\Shirt\Shirt_45.jpg,50,50
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnIziLHgOu5S2rlfEloZ--fWe2vBXlzI2EZNnCgMYt&s=0,image_dataset\Shirt\Shirt_46.jpg,50,50
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgBX8F7EXnT7aayGyubADW4MCp2vLDAalp_bYYNl2lf6_lnbraUUX7&s=0,image_dataset\Shirt\Shirt_47.jpg,50,50
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCarW-g13IiB0J2t3t4DgnICJ5hYoBMUTAsQ&s,image_dataset\Shirt\Shirt_48.jpg,225,225
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKG19Wq4vtboA0O7r3bTQNacztJBC_DexR7w&s,image_dataset\Shirt\Shirt_49.jpg,194,259
Shirt,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXP4OTnf2s46cmVc5LazleYBMz_j4QH2LnWA&s,image_dataset\Shirt\Shirt_50.jpg,300,168
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbQLMqukYwmroAsFb-xpIOxnKr4vTxa948Bxqg6CXXH-6Dkq8K3rwIkuuZ&s,image_dataset\Dress\Dress_1.jpg,46,46
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpDGjfYgYCtwsjQsID2GXCGmNbtrElcyyJP6Lu1MHXLf8y2jDa8ZCQ1FEP&s,image_dataset\Dress\Dress_2.jpg,46,49
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmpU_Zm_RLHsBCAOMIhUsTJmtkolp5opJH9_u3nzZxQDCNwulLwlPX4BQx&s,image_dataset\Dress\Dress_3.jpg,46,69
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRGMi9Mf6gcWcQ2GQC29oFg_YL06HNHHvz-jg&s,image_dataset\Dress\Dress_4.jpg,187,269
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjKGc92G_dUUnBrODUCAGtNSpwnHXi6MV-Hw&s,image_dataset\Dress\Dress_5.jpg,209,242
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSti-tEgJyp6x3hAz2x9joOUPdONNRTDjNXew&s,image_dataset\Dress\Dress_6.jpg,275,183
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjnLNMD17KNTcmLoPF-5KIsZhJQaNyg6Ws_g&s,image_dataset\Dress\Dress_7.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTR_-wzP00gsILtfSX7P7UnWfXAlrhFKIQUrw&s,image_dataset\Dress\Dress_8.jpg,183,276
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbD_BM6D5sWP-opIt3pORkTgKwDCzfze9OFA&s,image_dataset\Dress\Dress_9.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQOfcHtJPixr1bQJK_JNoLMNA1NYtr3rAFmJg&s,image_dataset\Dress\Dress_10.jpg,201,251
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS35RRweRHLB-6Lfpk32dD8IIVw_QJaXu_nVg&s,image_dataset\Dress\Dress_11.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCGiUDvLERh28LyTGys8sLutP7HgCJtfkhog&s,image_dataset\Dress\Dress_12.jpg,225,225
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmlL2JXMeN_WTqj14Tm4Al2ONYLZVzGOX_Og&s,image_dataset\Dress\Dress_13.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrp-EweBBxnAy3aW2mmy9ehXiG-4DTNLkDEA&s,image_dataset\Dress\Dress_14.jpg,225,225
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSgSf7QFoS7mijHVO2L_xchjM8c8OFKgPXleA&s,image_dataset\Dress\Dress_15.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS05Yp1ZuiY_ErZj9NJNjiL-rUVnuW_2UScBQ&s,image_dataset\Dress\Dress_16.jpg,300,168
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9yNsPPf0PrxbRN7wXRmNrIUVyjpkhVIZNjQ&s,image_dataset\Dress\Dress_17.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTX2hjfpeBPqQ0zuBPwotUkTutyrR-Tae9SiM_Gru-&s=0,image_dataset\Dress\Dress_18.jpg,50,50
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR3-sejpt_caVonZ3LbRK8uZe0OO8xR6j1jcWnTKkiCJtSyurIKfcRz&s=0,image_dataset\Dress\Dress_19.jpg,50,50
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT7Oqfp0VDAfBLuwn272Rvixpt8jOadiO1rQlOgQEeX8lxKRcxa6yJD&s=0,image_dataset\Dress\Dress_20.jpg,50,50
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTM2j0lrtNGCfbdCCqpCsSVs2RRzYvaN7Bxrg&s,image_dataset\Dress\Dress_21.jpg,189,267
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnxVtIPb2D-_BmjmhIbR0frVU0tcDKBBsC6Q&s,image_dataset\Dress\Dress_22.jpg,275,183
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5s19LLKCXZ3aNJfUgLBXtNqOM4Y2TTZXY-Q&s,image_dataset\Dress\Dress_23.jpg,225,224
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8HAikQzTKJb5Ekby0Mp_Wqk-yzk8xjKNx5w&s,image_dataset\Dress\Dress_24.jpg,225,225
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfxHSiNp4GmLdtK06eL3FgyMXQkc5BEAmunQ&s,image_dataset\Dress\Dress_25.jpg,194,259
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRClcpLxstqiAEFK1VdO2UOhEAJfuWKLrVR3g&s,image_dataset\Dress\Dress_26.jpg,184,273
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQdtJktSZ5ymmNCLrLSN3XlcLM1doN1hx_jg&s,image_dataset\Dress\Dress_27.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3UFkeWoscSqWAUj7ICt0m5qOT5TRKrN2Aag&s,image_dataset\Dress\Dress_28.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWeVXcurRm3TkAZ893Bmk43jnhW6XKVNOdkw&s,image_dataset\Dress\Dress_29.jpg,194,259
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdlZUHil0eJuUbPhVU5ek63lHKVQ3gqho9nA&s,image_dataset\Dress\Dress_30.jpg,194,259
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFyIbvs4vUYl5rw2E2Xhpru7Rag37H5rEpYg&s,image_dataset\Dress\Dress_31.jpg,194,259
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHDQO2MzAcZFVfHRT8TrQYraRouC_XG-CcDw&s,image_dataset\Dress\Dress_32.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQCwmNFHysTiKuONdw8IaKW6TVKbmF76seYjA&s,image_dataset\Dress\Dress_33.jpg,194,259
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_vJb2pVLzgk1Iy8xfyEZJPjNUqqeMTevnqg&s,image_dataset\Dress\Dress_34.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSASTHWTRuQQfSpy2evNCCaa0ulUH2kkIArvQ&s,image_dataset\Dress\Dress_35.jpg,203,248
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1E08FkDSEP1WtCQN1IlTxkAjLjAriESXqrw&s,image_dataset\Dress\Dress_36.jpg,201,251
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS-ForaoxUdjnodLmn9GAJAGBxsYlRrzk3Z2A&s,image_dataset\Dress\Dress_37.jpg,203,248
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT00bS1PY3Wihqic1JsFvjJ9PCiBdo1OI7vOA&s,image_dataset\Dress\Dress_38.jpg,275,183
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTlUMHYFZK_n3l_9Bnr2oGWOU7JNGa0KAEVVQ&s,image_dataset\Dress\Dress_39.jpg,202,249
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQjGJSRv92KCckfhH3wR3glt6Btk7TOWBWjdA&s,image_dataset\Dress\Dress_40.jpg,201,251
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgpjMgxm5y0uO7VbEzhmNZOgnefijf4Gvmrw&s,image_dataset\Dress\Dress_41.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-1-Mxyg3iczrc5oReUG388dPJkLVzwXL-jg&s,image_dataset\Dress\Dress_42.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAcU2ELlP34K-29unkoLLG1jnm3IvsNo26qA&s,image_dataset\Dress\Dress_43.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJJaav9IEjPXjQP1rS5qzR1l1WYnbDZvQXTQ&s,image_dataset\Dress\Dress_44.jpg,225,225
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRot75VZp65LJ88me-a0A7vDR3mSIlzkTPmWCFLHQascX6go6wAGEs0&s=0,image_dataset\Dress\Dress_45.jpg,50,50
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRFXBdPZ-hRlQ272biXFDXSPZja7eQPHdVUiM6LLTfE&s=0,image_dataset\Dress\Dress_46.jpg,50,50
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTg3VUMwtWctUQJNst3w9igeCTE-7SMCjiAykemLvHUkHlKhOoLOquL&s=0,image_dataset\Dress\Dress_47.jpg,50,50
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkdYf-3ly8pGJJxhCaxGrtpdg_YDMa4buSCA&s,image_dataset\Dress\Dress_48.jpg,183,275
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRrEb8q1agUWcBjkg2nPmv_zQfW38-il8cxSA&s,image_dataset\Dress\Dress_49.jpg,259,194
Dress,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRH1NhihTgjxS_PvC2nOWbJ6V1xJs6wQ06alg&s,image_dataset\Dress\Dress_50.jpg,225,225
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScmo2BNb3biIzI7-LELvJTAifsvT85bZNouau28cxWUmJJSVfG_wUettEN&s,image_dataset\Planet\Planet_1.jpg,82,46
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDPW7WDHlEFEWSfbgl-P5WYVorXMC2QxUSEqUY-GHewA_0WHVRyjTbs1NF&s,image_dataset\Planet\Planet_2.jpg,46,46
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQztKxoAeuBcxkbk1vu32cXr_9tBnLwP_4Ybc7WaMHMsqVjY_1N13DWLkoY&s,image_dataset\Planet\Planet_3.jpg,52,46
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpELHUIn_Bsi1v8D_O-yFu-7_k7Rvwp7O6qQ&s,image_dataset\Planet\Planet_4.jpg,300,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbOd3BZgjujuQP5yDyU1VqzTWeZBqMvF2Gzg&s,image_dataset\Planet\Planet_5.jpg,300,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxOndZJZJgkEVrQTOllkXc43LaQCxuCY4qmg&s,image_dataset\Planet\Planet_6.jpg,255,197
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWsHacCCvOZXJL7_4RoVRC6Lb1TiPAk6ufKA&s,image_dataset\Planet\Planet_7.jpg,225,225
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTGaliobBuwy6nZNtcXaQVWNv19a3Gjayor7Q&s,image_dataset\Planet\Planet_8.jpg,298,169
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQed-9mtvfM54qdGeqL8OAwe1ZelstjBuYL7Q&s,image_dataset\Planet\Planet_9.jpg,275,183
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWwm4989QDTZfWkV6uBiNkWttl9nNMmM7QsQ&s,image_dataset\Planet\Planet_10.jpg,300,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmdSSwynTRut1xNkTrkOIp_JTr228Y2foy8w&s,image_dataset\Planet\Planet_11.jpg,300,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQDNpyEDnOeDgg6TYM0_KdKQO7AngS60Rv2Pw&s,image_dataset\Planet\Planet_12.jpg,299,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4d13eeqoUB1-yBPPlywViJswrRyRbXyIaSw&s,image_dataset\Planet\Planet_13.jpg,300,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRv0MnQeMbNNf8Hj9JOJ1yL6Syy2Fr1OMGkFw&s,image_dataset\Planet\Planet_14.jpg,225,225
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR16Nud3IowOQDIEcGpaDvH6Ia_C2ScIlTr7A&s,image_dataset\Planet\Planet_15.jpg,275,183
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTH7eHiycCKxmIUBVvq-okmWWZNZCAzxk57ZA&s,image_dataset\Planet\Planet_16.jpg,300,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJILdZy5_Ftizd1IuZIBHzxitE_EyyfgB3qQ&s,image_dataset\Planet\Planet_17.jpg,341,148
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlp7Rpk0ueIVLAb7VEa1zbtdCjV9wjUdJ1BQ&s,image_dataset\Planet\Planet_18.jpg,318,159
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVtM5vIj9E856LcbUKdN9WNNmijvSCj1qoBw&s,image_dataset\Planet\Planet_19.jpg,225,225
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3bcDD0sM3aVJ2-ri2R1lFVVBjZ4zIdwvDJQ&s,image_dataset\Planet\Planet_20.jpg,225,225
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTQK_HTOcLGCoF1U90S9GXYEPEVGd9iYU84ew&s,image_dataset\Planet\Planet_21.jpg,225,225
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUQmWNGWHW1omO__NVOHf-1IWVWyQKX7rZHw&s,image_dataset\Planet\Planet_22.jpg,259,194
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnFp_-t101dsciGd4p09ZXn75B0qT-kNykNQ&s,image_dataset\Planet\Planet_23.jpg,297,170
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTf10-q9RfOJKo5fH9Nioef1YxvoPfMgV80Dw&s,image_dataset\Planet\Planet_24.jpg,300,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMmkLjr3A62MVmuFlzApSD4I2KdVYBfGAE7w&s,image_dataset\Planet\Planet_25.jpg,257,196
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvEr4WC5P9TMv3527LqjemC3eoEi6H-ntWAQ&s,image_dataset\Planet\Planet_26.jpg,300,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6oZEnKbJ5xRHeG_PcT4wMqGCXkHKFdqRV1KAQy_OU&s=0,image_dataset\Planet\Planet_27.jpg,50,50
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTvNBjzXHMfJdNHzwl8Gs9daCRUsarknrlpOdiWBOJXvPv2rkAFivq&s=0,image_dataset\Planet\Planet_28.jpg,50,50
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuGWmESYgHouvM37U9hh2Sw5GDY5513Cqn1hKCyZ8a&s=0,image_dataset\Planet\Planet_29.jpg,50,50
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTTSaqhudgpEtujg4GS32evo73MWE3eEsMCKA&s,image_dataset\Planet\Planet_30.jpg,320,157
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUW2XLFfgonjWZYv1LpZiGV_Ew0xHOildbZw&s,image_dataset\Planet\Planet_31.jpg,225,225
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4pVv_sYmkWBsCi2908ibJANpW8-rrJAppDQ&s,image_dataset\Planet\Planet_32.jpg,168,300
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbhZH_ljTwlUkWo9QMuF2BauXgt_RogpV4JQ&s,image_dataset\Planet\Planet_33.jpg,316,160
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzyFc8EkYP6HGXpqvkCGhEK7Awry9E7rdAvw&s,image_dataset\Planet\Planet_34.jpg,268,188
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPW55eI9mKgJQ_nHcvHSnRKWv1Y5vNb85Mpw&s,image_dataset\Planet\Planet_35.jpg,300,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTS7YvvLWoS0L_wszEfTOJ2YphHLGzRs4qnHA&s,image_dataset\Planet\Planet_36.jpg,275,183
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREw_M-7_powP8wQmyjtwxI9iwwxb1vewGc5w&s,image_dataset\Planet\Planet_37.jpg,251,201
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStW0uASYKdd9-lcoRAQmTEe7bVjGxZp9ypOQ&s,image_dataset\Planet\Planet_38.jpg,297,170
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_yroc3MerO-rPqGMjRcOD8b5CHHf3lfGLtQ&s,image_dataset\Planet\Planet_39.jpg,300,168
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYTy73ijVfT1JmuYttTjwX5z-uMmIBX9utWg&s,image_dataset\Planet\Planet_40.jpg,275,183
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdMkhqY2q5IZq47i0yc-m2PQQrdt4kZF32_w&s,image_dataset\Planet\Planet_41.jpg,230,219
Planet,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRZFOAMRAlyCgjzOnjAHQbYThc_abRgbGCyhQ&s,image_dataset\Planet\Planet_42.jpg,300,168
